Rank,Clan Name,Score,Leader Name
1,MimiVision,766521165,Houshou☆
2,Scarlet,763102754,Djk
3,KannaCult,754410674,TearGrants
4,Weepo,747060243,peng
5,Ethereal,746931553,Pang
6,Sweatshop,744954712,Phoenix
7,SarenCult,744083953,HuggyF2p
8,WeepyInted,743607044,Umaru
9,Beepo,742092283,thief
10,Brickers,741437743,Krizz
11,Oasint,741347379,Miyuki
12,Yuibricks,740142393,Tomo
13,Imanity,733677852,Yon
14,MegaMint,727753818,baeck
15,FuwaFuwa,707600118,Chiyo
16,Fukano,707600117,Golem
17,Eternum,706789882,Jester
18,PecoClub ,705495074,MrWolf
19,The Mist海霧,703940247,Muai
20,We:int,702768467,Mars
21,Haunted,700214563,Venom
22,EoS,699776925,Raven
23,Carnage,698804922,11
24,We Auto CB,698402085,Zyf
25,Ghosts,697596015,Lino
26,Night Owls,697509296,Zennou
27,VG-MightS,696807224,Kishi-kun
28,DankSoul,695691653,Nervus
29,Intvidia,694581093,Ring
30,We AUTOCB3,690500365,Ekzann
31,WE AUTOCB2,689137251,Serecola
32,CafeQuanta,687247866,Ghiradell
33,Neko Nyaan,686081204,Sashandra
34,AEGIS,685908872,Racter
35,Ace Fans,676215606,Ace
36,WE AUTOCB4,671361508,Lovely
37,「Onigiri」,670624077,Nyan'sKid
38,Salivation,663104492,Muse
39,Royalty,662932641,Ashevish
40,Eclair,653370598,Zeftyy
41,Zero,651992457,Asariel
42,Prismatic,651277043,Yousomaru
43,日本酒,650598985,臥室裡的琉璃在打炮
44,Ever Tale,647234053,Tear
45,自動CB89,646961663,oops!
46,Wu,645477816,=mio=
47,Midnight,641570403,Dalamar
48,Eden,637252890,MSTKid
49,Wicked Fox,637164427,Foxy
50,Realm,636474156,Aku
51,Kenjataimu,634537539,Kitten☆
52,Weebs Out,633573932,Rexxa
53,Ignoto,633562953,JSar
54,Origin,631065787,TS
55,France,625525527,Nomis
56,Solace,622172452,Losara
57,VnSharing,621539892,Artorias
58,TsunTsun,617889732,Omonomous
59,Waifufans,617430108,elmoebuta
60,Mist,616061455,Nub
61,Sent,615666856,SentryCore
62,Eclipse,614291760,Wolf
63,Abyss,613769442,NysAshura
64,ArchZero,609617804,Rimuru
65,Kokko Club,607066296,Rasec
66,WeHateNph,605073660,Npheria
67,Nousagis,595866878,Renne
68,Fate,594433024,Kyo
69,Maple Tree,593933476,Maple
70,WolKnights,593793736,Kaia
71,PrincessLa,591587435,Peloncho
72,BoarHat,590276119,Tendou 
73,kusa boys,588252834,TFG
74,Tentaclan,585045088,Sunkaze
75,Re:Roll,585007775,ckrash
76,4clan,582053232,Spaerk
77,Pain Peko,579062178,Ascho
78,Blush,577698227,Sam
79,Akukin,575578124,MadHatter
80,Uncharted,575231295,Another
81,Luxuria,575051447,Leisten
82,Ambition,574112400,Ichi
83,Life Raft,573042911,AuraFly
84,AtelierCT,572242741,Kurogane
85,Feather,572204501,Dust
86,AvgD,569604795,Ted
87,TheOffice,568820584,Hollocho
88,Tsuki,568129636,Yuuki
89,Weebs,566849196,Fushi 
90,Kyaruland,565463564,hori
91,Light☆EMT,561769070,Zenovyx
92,Vroom,561410522,Chie
93,HoloMyth,561049850,SkyDragger
94,Wyvern 13,560679528,SeulRay
95,Fox Titans,559907530,Berto
96,夢スター,559005418,悪夢スター
97,UwUGirls,558876122,Joey
98,戦 Evolve,555642705,Aoimiruki
99,Sanc,555306945,iansky
100,Hololive,553678713,Pekora
101,BGG,553261564,SpokBlok
102,Akari Cult,552165169,LuismyP
103,Kaiba Corp,552051537,Monoultra
104,Kujira,551792283,Yukkiko
105,Melon パン,551278628,Shark
106,Downbad,551207921,Fal
107,Hatdog,550863758,Missa
108,Gomen YUI,550265622,Nanashi
109,Neko Cafe,550002105,Wizi
110,Forced2pay,549992986,Mister
111,PekoMiko,549886710,Gellal
112,NicoNico,548705289,wham
113,YabaiYabai,547409886,Kraylore
114,Awaken,547120122,riripwn
115,Setoukai,546372097,Yumenano
116,Waifufans2,545822615,Adrien
117,Misters,545656589,Spagoots
118,Ganbatte!,545260006,Akram
119,夜明け,541145791,Tsuki
120,7 Clowns,540619090,Cantabrum 
121,Waifu Meta,540021821,ムーギリ
122,Midnight 2,539244178,おにちゃん
123,VG-MightSC,538309461,Malv
124,Fantasy,538053675,Kan
125,MapleTree,536271886,Eternalis
126,FBIOpenUp,536257905,pipo
127,Yum,535687594,Mochi
128,1+1=3,535092639,Keelus
129,BebekBakar,534919692,BB｜anzai
130,Kai Zen,533814390,HafaraSama
131,Flandore,532344244,LenXca
132,Hoji,532046498, Cheese
133,Fox Sins,531591294,arnaull06
134,Niflheim,531389596,Xian
135,Re:Salt,531060926,Ezo
136,Boba,530494591,deebee
137,Anbu,529947283,Keiichi
138,ClanPotato,529437327,Sheiter
139,EQX Dawn,529419617,Juanchi
140,WHSAcademy,528059485,Metastone
141,GrandOrder,527585011,Satoshi
142,ネINVERSE ■,527576628,Reimu
143,Aegis ,527508699,Jasawn
144,Re:Zero,527420245,ram
145,IMAGINE,526356613,sleepyhead
146,Pandaverse,526264061,Sirson
